country,year,rule_of_law_estimate,gdp_growth
Gibraltar,1966,NULL,NULL
Guinea-Bissau,2004,-1.1984483004,11.43644473362
Gibraltar,1973,NULL,NULL
Guinea-Bissau,2011,-1.3234925270,29.4089296984469
Gibraltar,1976,NULL,NULL
Gibraltar,1979,NULL,NULL
Guinea-Bissau,2014,-1.3385043144,0.843927987046894
Gibraltar,1986,NULL,NULL
Guinea-Bissau,2017,-1.4718652964,14.5183528868168
Gibraltar,1989,NULL,NULL
Guyana,1962,NULL,4.89642546107836
Gibraltar,1992,NULL,NULL
Gibraltar,1995,NULL,NULL
Guyana,1969,NULL,8.50924918389554
Guyana,1972,NULL,1.18098783512074
Gibraltar,2002,NULL,NULL
Guyana,1975,NULL,14.0192374058703
Guyana,1978,NULL,12.7145016448831
Gibraltar,2005,NULL,NULL
Guyana,1985,NULL,3.623314088898
Gibraltar,2008,NULL,NULL
Guyana,1988,NULL,16.6975528822096
Gibraltar,2011,NULL,NULL
Gibraltar,2018,NULL,NULL
Guyana,1991,NULL,-12.1158174211075
Gibraltar,2021,NULL,NULL
Greece,1965,NULL,15.2853146451605
Guyana,1994,NULL,19.1088537903924
Greece,1968,NULL,8.78730485645941
Guyana,1998,-0.3671538532,-4.21915543932692
Greece,1971,NULL,11.0494799756045
Guyana,2001,NULL,-0.0702262578672267
"Congo, Dem. Rep.",2016,-1.6474982500,-2.06474858146364
Guyana,2004,-0.6199431419,6.02242442836036
Greece,1974,NULL,13.4395921567334
"Congo, Dem. Rep.",2019,-1.8142087460,8.84543653402516
Guyana,2007,-0.4570552111,14.7554840899967
"Congo, Rep.",1963,NULL,3.43030851465235
Greece,1981,NULL,-7.88876371858159
Guyana,2014,-0.6147300005,-0.96311703984995
Greece,1984,NULL,-2.85025285897871
Guyana,2017,-0.2988910377,5.92226303066908
Greece,1987,NULL,16.4477237866638
Guyana,2020,-0.4343853593,5.75010390895596
Greece,1990,NULL,23.6481898638168
Guyana,2023,NULL,NULL
Greece,1997,NULL,-1.85382254299433
Haiti,1967,NULL,0.0475903679246298
Greece,2000,0.8610445261,-8.50775726898538
Haiti,1970,NULL,-15.4714727654394
Greece,2003,0.7897099853,30.9295038610959
Haiti,1973,NULL,25.4839411170852
Greece,2006,0.8634014726,10.3565344040283
Haiti,1976,NULL,28.9991194599354
Greece,2010,0.5838956833,-10.3177385853231
Haiti,1983,NULL,10.134305353008
Greece,2013,0.4671479762,-1.28977233533823
Haiti,1986,NULL,15.3578209500843
Greece,2016,0.1122768447,-1.29565896308266
Haiti,1989,NULL,4.6794269357138
Haiti,1996,-1.3873907328,3.34851296759954
Greece,2019,0.1577416807,-3.20523801057773
Haiti,1999,NULL,11.5422480694496
Greenland,1963,NULL,NULL
Haiti,2002,-1.7139093876,-1.99185259635825
Greenland,1966,NULL,NULL
Haiti,2005,-1.6630886793,15.4876504872922
Haiti,2012,-1.3321002722,5.3823666424378
Aruba,2019,1.2277616262,3.65102974426054
Haiti,2015,-1.1961470842,-1.9624822512407
Haiti,2018,-1.0616422892,8.68267383248414
Australia,1963,NULL,8.11783613461359
Haiti,2021,-1.2622035742,43.9005670874168
Heavily indebted poor countries (HIPC),1963,NULL,7.53100637710867
Heavily indebted poor countries (HIPC),1966,NULL,8.14891839038363
Australia,1970,NULL,12.6767047421253
Heavily indebted poor countries (HIPC),1969,NULL,7.56209058002719
Heavily indebted poor countries (HIPC),1972,NULL,8.59666925468292
Heavily indebted poor countries (HIPC),1979,NULL,15.0633924697103
Heavily indebted poor countries (HIPC),1982,NULL,-2.71522440513891
Heavily indebted poor countries (HIPC),1985,NULL,-3.23339596654164
"Congo, Rep.",1966,NULL,11.2423041806217
Heavily indebted poor countries (HIPC),1988,NULL,7.5281988742905
Heavily indebted poor countries (HIPC),1995,NULL,16.7084413625778
Greenland,1973,NULL,32.0942809218843
Heavily indebted poor countries (HIPC),1998,NULL,5.5195393516744
"Congo, Rep.",1969,NULL,5.48963807219604
Heavily indebted poor countries (HIPC),2001,NULL,-2.80570931172625
Greenland,1976,NULL,14.0104704648252
Heavily indebted poor countries (HIPC),2004,NULL,15.1049070388924
"Congo, Rep.",1972,NULL,27.4863430699505
Greenland,1979,NULL,18.1631135374041
Heavily indebted poor countries (HIPC),2008,NULL,18.9767177272122
Greenland,1982,NULL,-7.65255975623691
Heavily indebted poor countries (HIPC),2011,NULL,12.0839681940245
Greenland,1989,NULL,3.47116908682552
Heavily indebted poor countries (HIPC),2014,NULL,6.300902785401
Greenland,1992,NULL,2.10684328356423
Heavily indebted poor countries (HIPC),2017,NULL,10.6582844782136
Greenland,1995,NULL,20.1877229314793
High income,1962,NULL,7.94428932208919
Greenland,1998,NULL,7.24742757953735
High income,1965,NULL,8.60458990415247
Greenland,2005,NULL,1.49810240408971
High income,1972,NULL,16.0290482879608
Greenland,2008,NULL,11.0800863645803
Greenland,2011,1.7331435680,7.24258761789352
High income,1975,NULL,11.5750643601328
Greenland,2018,1.7017233372,7.15975127649268
High income,1978,NULL,19.8813862131017
High income,1981,NULL,1.53880152397159
High income,1988,NULL,12.5878344425386
Greenland,2021,1.6872295141,4.96044930138365
High income,1991,NULL,5.79162143061083
High income,1994,NULL,7.23479544781446
Grenada,1967,NULL,NULL
High income,1997,NULL,-1.70620034312474
High income,2004,NULL,11.3529300320533
High income,2007,NULL,9.49093000628702
Grenada,1970,NULL,NULL
High income,2010,NULL,4.80695858919395
Grenada,1973,NULL,NULL
High income,2013,NULL,1.22670426534142
High income,2017,NULL,4.60877990707856
Grenada,1976,NULL,NULL
High income,2020,NULL,-2.44216812571928
Grenada,1983,NULL,5.07667712047789
High income,2023,NULL,NULL
Grenada,1986,NULL,11.8412065674154
Honduras,1965,NULL,11.3019658643326
Grenada,1989,NULL,13.1030855290748
Honduras,1968,NULL,8.14245688105437
Grenada,1992,NULL,3.12628874425398
Grenada,1996,0.4255571961,7.22996241147506
Honduras,1971,NULL,1.10650069156293
Grenada,1999,NULL,8.09721951012621
Honduras,1978,NULL,85.5191548426708
Grenada,2002,0.3590683341,3.82225497099985
Honduras,1981,NULL,1.90856175154228
Honduras,1984,NULL,9.79772630084191
Grenada,2005,0.3782381713,16.0964779407146
Honduras,1987,NULL,9.02972268386971
Grenada,2012,0.1866424531,2.72597041727637
Grenada,2015,0.1750306040,9.38139870932227
Honduras,1994,NULL,-5.77357254863774
Grenada,2018,0.2495738268,3.62708564161623
Honduras,1997,NULL,10.0108947894396
Grenada,2021,0.4895270765,7.6085889119742
Honduras,2000,-0.9980412126,12.0370263945161
Guam,1961,NULL,NULL
Honduras,2003,-0.9364517331,4.73560502874775
Guam,1964,NULL,NULL
Honduras,2010,-0.8753140569,8.58165207760262
Honduras,2013,-1.1728249788,-0.155573923533455
Honduras,2016,-1.1365752220,3.51677692753805
Australia,1973,NULL,22.6552394100255
Honduras,2023,NULL,NULL
"Hong Kong SAR, China",1961,NULL,4.76114100929534
Australia,1976,NULL,7.97131794497471
"Hong Kong SAR, China",1964,NULL,14.0117032831338
Australia,1979,NULL,13.8462869057503
Australia,1986,NULL,1.01773071999049
"Hong Kong SAR, China",1971,NULL,17.7657673628642
Australia,1989,NULL,26.9814500774576
"Hong Kong SAR, China",1974,NULL,16.918534467011
"Hong Kong SAR, China",1977,NULL,22.0797345373713
"Hong Kong SAR, China",1980,NULL,28.1258108607657
"Hong Kong SAR, China",1984,NULL,12.0511221629214
Guam,1967,NULL,NULL
"Hong Kong SAR, China",1987,NULL,23.2438451151571
Guam,1974,NULL,NULL
"Hong Kong SAR, China",1990,NULL,11.8309888339555
Guam,1977,NULL,NULL
"Hong Kong SAR, China",1993,NULL,15.4227597144001
Guam,1980,NULL,NULL
"Hong Kong SAR, China",2000,0.7965050936,3.55966910207298
Guam,1983,NULL,NULL
"Hong Kong SAR, China",2003,1.5368757248,-2.98367133915072
Guam,1990,NULL,NULL
"Hong Kong SAR, China",2006,1.5396276712,6.59039599946256
Guam,1993,NULL,NULL
"Hong Kong SAR, China",2009,1.4888693094,-2.38552634833099
Guam,1996,NULL,NULL
"Hong Kong SAR, China",2016,1.6841539145,3.70886598811655
"Hong Kong SAR, China",2019,1.5655213594,0.37140520525301
Guam,2003,NULL,5.15616000588936
"Hong Kong SAR, China",2022,1.2792032957,-2.45934504038893
Guam,2006,1.0692214966,0.593405943028241
Guam,2009,1.1250547171,3.6496433806686
Hungary,1963,NULL,NULL
Guam,2012,1.0963672400,5.6380404494382
Hungary,1966,NULL,NULL
Hungary,1973,NULL,NULL
Guam,2019,1.2684597969,5.11889247027741
Hungary,1976,NULL,NULL
Guam,2022,1.2211178541,NULL
Hungary,1979,NULL,NULL
Guatemala,1961,NULL,3.17171675544245
Hungary,1986,NULL,NULL
Hungary,1989,NULL,NULL
Guatemala,1964,NULL,2.87455685777637
Hungary,1992,NULL,11.4434731078954
Hungary,1995,NULL,7.5498019687363
Guatemala,1971,NULL,4.2436974789916
Hungary,2002,0.8686218262,25.7840621903233
Hungary,2005,0.8388091922,8.73056392097567
Guatemala,1974,NULL,23.0538590413771
Hungary,2008,0.9133865237,12.9391053488194
Guatemala,1977,NULL,25.5469255898767
Hungary,2011,0.7566025853,7.38935979293306
Guatemala,1980,NULL,14.1410455893314
Guatemala,1987,NULL,-2.04044211478868
Australia,1992,NULL,-0.137508979449952
Guatemala,1990,NULL,-9.04235269366726
Hungary,2018,0.5544669032,12.1956410366491
Guatemala,1993,NULL,9.18738738314622
Hungary,2021,0.5063048005,15.8134004697605
Australia,1995,NULL,14.053029341752
IBRD only,1966,NULL,1.07631670099545
Guatemala,2000,-0.8857915998,5.29803834452247
IBRD only,1969,NULL,11.2402379973347
Guatemala,2003,-1.1009407043,5.53773885997947
IBRD only,1972,NULL,12.4904425379391
Guatemala,2006,-1.0977610350,11.0548258514201
IBRD only,1975,NULL,10.3408131341151
Guatemala,2009,-1.0131382942,-3.57776042139833
IBRD only,1979,NULL,21.4900740500842
Guatemala,2016,-1.0313543081,6.21897630407298
IBRD only,1982,NULL,-3.68794312713949
Guatemala,2019,-1.1000350714,5.24210283361469
Guatemala,2022,-1.1271382570,10.4008395618384
Guinea,1963,NULL,NULL
Guinea,1970,NULL,NULL
Guinea,1973,NULL,NULL
Guinea,1976,NULL,NULL
IBRD only,1985,NULL,-0.190634869231985
IBRD only,1988,NULL,8.66519054711283
Guinea,1979,NULL,NULL
Australia,2002,1.7670465708,4.25661957881869
Guinea,1986,NULL,NULL
Guinea,1989,NULL,2.00198504217893
Australia,2005,1.7128024101,13.1833708339095
Guinea,1992,NULL,8.94053621073479
IBRD only,1995,NULL,12.7887529705537
Australia,2008,1.7590835094,23.5208500014333
Guinea,1999,NULL,-3.54179739991719
IBRD only,1998,NULL,-2.69635646391307
IBRD only,2001,NULL,1.31776788158584
Guinea,2002,-1.0802047253,4.26809032250126
IBRD only,2004,NULL,19.1122200827282
Guinea,2005,-1.4234533310,-19.2104166682804
IBRD only,2011,NULL,18.3735184594472
Guinea,2008,-1.5402762890,10.8607206400981
IBRD only,2014,NULL,3.35309384329077
Guinea,2015,-1.1870367527,0.17917283739785
IBRD only,2017,NULL,10.4444808713473
IBRD only,2020,NULL,-3.7041634216809
Guinea,2018,-1.2308926582,14.8417524540093
Iceland,1963,NULL,19.3548459557163
Guinea,2021,-1.1607174873,13.4998172336036
Iceland,1970,NULL,27.0057191288726
Guinea-Bissau,1963,NULL,NULL
Guinea-Bissau,1970,NULL,NULL
Iceland,1973,NULL,37.4902902649592
Iceland,1976,NULL,18.6664218650318
Iceland,1979,NULL,13.6000238895512
Iceland,1986,NULL,33.6981440755358
Iceland,1989,NULL,-7.10811071631203
Guinea-Bissau,1973,NULL,1.90576286065654
Guinea-Bissau,1976,NULL,3.12035673216123
Iceland,1992,NULL,2.47840642782923
Guinea-Bissau,1983,NULL,-1.17572093874789
Iceland,1999,NULL,5.62525498567745
Guinea-Bissau,1986,NULL,-9.47559764102299
Guinea-Bissau,1989,NULL,29.6032166923364
Iceland,2002,1.8591597080,13.1580853517089
Guinea-Bissau,1992,NULL,-11.9917883998517
Iceland,2005,1.9393240213,21.8994180696456
Iceland,2008,1.8531905413,-16.5240956926793
Iceland,2015,1.6339955330,-1.96137427210261
Iceland,2018,1.6791639328,6.19762143875476
Guinea-Bissau,1999,NULL,8.71322159239784
Guinea-Bissau,2002,-1.1076014042,6.41464819276676
Guinea-Bissau,2005,-1.2595666647,10.3307789485333
Guinea-Bissau,2008,-1.4060330391,24.5718453396755
Guinea-Bissau,2015,-1.3120964766,-0.633790238897447
Guinea-Bissau,2018,-1.2657561302,11.4394812868627
Guinea-Bissau,2021,-1.4619308710,14.4409456041337
Guyana,1965,NULL,9.47802862419699
Guyana,1968,NULL,-8.16482241111218
Guyana,1971,NULL,5.32112920089619
Guyana,1974,NULL,41.3313562415023
Guyana,1981,NULL,-5.44477453580902
Guyana,1984,NULL,-10.5657479985668
Australia,2015,1.7904787064,-7.95511736299781
Guyana,1987,NULL,-29.735253781337
Guyana,1990,NULL,4.4243790879522
Guyana,1997,NULL,6.19954565286838
Guyana,2000,-0.4236146808,2.57830397675953
Guyana,2003,-0.5759008527,2.33187529063608
Guyana,2010,-0.4771208763,8.4421300818899
Guyana,2013,-0.5243890882,2.57715746019265
Guyana,2016,-0.3135860264,4.73982550436574
Iceland,2021,1.7126419544,18.6878262058696
Guyana,2019,-0.4454267621,8.06499598860168
Haiti,1963,NULL,4.60686038294865
Haiti,1966,NULL,4.44351582766704
IDA & IBRD total,1965,NULL,9.72362930251933
Haiti,1969,NULL,6.48195825298232
Haiti,1972,NULL,2.53555016538037
IDA & IBRD total,1968,NULL,5.05061605273926
Haiti,1979,NULL,10.9217885444467
IDA & IBRD total,1971,NULL,6.96154608180959
Haiti,1982,NULL,-0.351493833651747
IDA & IBRD total,1974,NULL,25.163117243572
IDA & IBRD total,1981,NULL,11.549707789389
Haiti,1985,NULL,10.6375946036747
IDA & IBRD total,1984,NULL,1.50994974805211
Haiti,1992,NULL,-35.0197459503022
IDA & IBRD total,1987,NULL,5.23026201625332
Haiti,1995,NULL,29.7911661735994
IDA & IBRD total,1990,NULL,11.7718433826338
Haiti,1998,-1.4251893759,11.5292150363765
IDA & IBRD total,1997,NULL,5.9526486798927
IDA & IBRD total,2000,NULL,9.27708359979973
Haiti,2001,NULL,-7.06818419888687
IDA & IBRD total,2003,NULL,12.2755128877258
Haiti,2008,-1.2857733965,13.049859847751
IDA & IBRD total,2010,NULL,21.0546772257295
Haiti,2011,-1.4180132151,9.69224685183778
IDA & IBRD total,2013,NULL,5.69102925926594
Haiti,2014,-1.1803940535,1.63996797682656
IDA & IBRD total,2016,NULL,0.750257370751491
Australia,2018,1.6745555401,7.75137017972487
Haiti,2017,-1.0968767405,7.27883757878454
IDA & IBRD total,2019,NULL,2.28768047017575
Heavily indebted poor countries (HIPC),1967,NULL,3.58732452482938
IDA blend,1965,NULL,8.58324525657184
Heavily indebted poor countries (HIPC),1970,NULL,6.66958863395377
Australia,2021,1.6392881870,17.1869652096757
IDA blend,1968,NULL,5.55697538187076
Heavily indebted poor countries (HIPC),1973,NULL,22.3095125930588
IDA blend,1971,NULL,-7.12668773385933
Heavily indebted poor countries (HIPC),1976,NULL,8.82405334078431
IDA blend,1974,NULL,44.1540632034338
Heavily indebted poor countries (HIPC),1983,NULL,-2.25361899283935
IDA blend,1981,NULL,92.4878303146994
Heavily indebted poor countries (HIPC),1986,NULL,16.648444216281
Austria,1962,NULL,6.07735119998157
IDA blend,1984,NULL,-14.1832251898231
Heavily indebted poor countries (HIPC),1989,NULL,1.74538914133033
IDA blend,1987,NULL,2.3074148960033
"Congo, Rep.",1979,NULL,36.4119477592325
Heavily indebted poor countries (HIPC),1992,NULL,-25.3716563615186
Austria,1965,NULL,8.98679428461802
IDA blend,1994,NULL,11.2681841609938
Heavily indebted poor countries (HIPC),1999,NULL,0.489802373860942
"Congo, Rep.",1982,NULL,8.3836046721798
IDA blend,1997,NULL,5.00461607263389
IDA blend,2000,NULL,23.5105741071307
Heavily indebted poor countries (HIPC),2002,NULL,8.19228214679118
IDA blend,2003,NULL,12.6662051684907
IDA blend,2010,NULL,17.4053253508891
Heavily indebted poor countries (HIPC),2005,NULL,14.7447052260801
IDA blend,2013,NULL,8.78547486848075
Heavily indebted poor countries (HIPC),2012,NULL,3.56959162409821
Heavily indebted poor countries (HIPC),2015,NULL,-2.92556906601622
IDA blend,2016,NULL,-6.65794185734361
Heavily indebted poor countries (HIPC),2018,NULL,-4.73500605730379
Heavily indebted poor countries (HIPC),2021,NULL,11.0956824863855
IDA blend,2019,NULL,1.99171588303817
High income,1963,NULL,7.68834761359717
IDA only,1961,NULL,7.17616622515477
High income,1966,NULL,9.69958603134064
IDA only,1964,NULL,5.66464082044987
IDA only,1967,NULL,5.88531126737775
High income,1969,NULL,10.0178054091081
IDA only,1974,NULL,27.501804430916
High income,1976,NULL,8.97644766955401
High income,1979,NULL,15.5820623764121
IDA only,1977,NULL,9.5679350627304
High income,1982,NULL,-1.01334301037509
IDA only,1980,NULL,14.4597945618753
High income,1985,NULL,4.99431296883274
IDA only,1987,NULL,11.3095230549948
High income,1992,NULL,7.57844188176177
High income,1995,NULL,11.0513466694718
"Congo, Rep.",1985,NULL,-1.49111700674445
High income,1998,NULL,0.373678221540486
High income,2001,NULL,-0.985106696853763
"Congo, Rep.",1988,NULL,-3.70872142252329
High income,2008,NULL,6.55529593335778
"Congo, Rep.",1995,NULL,19.5911183016164
"Congo, Rep.",1998,-1.6188086271,-16.0689965448493
High income,2011,NULL,7.9901934277636
"Congo, Rep.",2001,NULL,-13.3591369339571
High income,2014,NULL,2.16212343463063
IDA only,1990,NULL,16.2571618928132
IDA only,1993,NULL,5.00701645997181
High income,2021,NULL,11.6438857660916
IDA only,1996,NULL,10.0845924484567
IDA only,2003,NULL,11.1978937106542
IDA only,2006,NULL,15.2818889082037
Honduras,1961,NULL,6.12245403831153
IDA only,2009,NULL,3.01699670826472
Honduras,1964,NULL,11.4090687469527
IDA only,2012,NULL,0.352657530512096
Honduras,1967,NULL,8.75533241188232
IDA only,2019,NULL,5.23062189168172
Honduras,1974,NULL,13.3699191425328
IDA only,2022,NULL,7.46335359084332
Honduras,1977,NULL,23.8501412462908
IDA total,1965,NULL,10.4448012572258
Honduras,1980,NULL,11.9594930996368
IDA total,1968,NULL,4.22887517392173
"Congo, Rep.",2004,-1.1902501583,32.9150402976148
"Congo, Rep.",2011,-1.2075212002,19.0668688125626
IDA total,1971,NULL,-0.86389721211553
IDA total,1974,NULL,34.6298857377257
"Congo, Rep.",2014,-1.1192764044,-0.219936190451102
IDA total,1981,NULL,50.4682633245404
"Congo, Rep.",2017,-1.1613641977,8.26218453765914
IDA total,1984,NULL,-6.41200534657618
Costa Rica,1962,NULL,-2.2728491955249
Honduras,1983,NULL,4.92660249181134
Honduras,1990,NULL,-9.3759793192284
Costa Rica,1965,NULL,9.28949972439742
Costa Rica,1968,NULL,10.6346594979783
Honduras,1993,NULL,-0.343301056944291
Costa Rica,1975,NULL,17.6604148686152
Honduras,1996,-0.9293492436,-2.47625746237468
Honduras,1999,NULL,0.756796263999026
Costa Rica,1978,NULL,14.6718439470247
IDA total,1987,NULL,7.30516431332719
IDA total,1994,NULL,6.25310271902877
Costa Rica,1981,NULL,-45.6932237013613
Costa Rica,1984,NULL,16.3248273420912
IDA total,1997,NULL,4.91326324222195
IDA total,2000,NULL,14.1960795998951
Costa Rica,1991,NULL,25.9921169919431
Costa Rica,1994,NULL,9.43265154777539
Honduras,2006,-0.9886831641,11.8936439354082
Honduras,2009,-0.8955019712,5.08412312756968
IDA total,2003,NULL,11.7933084495132
Honduras,2012,-1.1464250088,4.62035923047284
IDA total,2010,NULL,15.4949836905763
Honduras,2015,-0.9420696497,6.1916636129596
IDA total,2013,NULL,8.54106414301084
Honduras,2019,-1.0414218903,4.24712540539427
IDA total,2016,NULL,0.930003891592857
Honduras,2022,-1.0170993805,11.3342293944815
IDA total,2019,NULL,3.80040734005883
"Hong Kong SAR, China",1967,NULL,8.13825313025752
India,1963,NULL,14.8487209825469
"Hong Kong SAR, China",1970,NULL,19.1559947164998
India,1970,NULL,6.80004176731819
"Hong Kong SAR, China",1973,NULL,40.6303059756898
India,1973,NULL,19.6633841284965
India,1976,NULL,4.31019071003498
