country,year,control_of_corruption_estimate,gdp_growth
Europe & Central Asia (IDA & IBRD),2008,NULL,NULL
Guatemala,2020,-1.1340026855,0.70344842374286
Guinea,1991,NULL,13.0611179135634
Europe & Central Asia (IDA & IBRD),2011,NULL,NULL
Guatemala,2023,NULL,NULL
Guinea,1994,NULL,3.17148817028316
Guinea,1961,NULL,NULL
Europe & Central Asia (IDA & IBRD),2018,NULL,NULL
Guinea,1964,NULL,NULL
Guinea,1997,NULL,-2.20389411663664
European Union,1963,NULL,NULL
Guinea,2000,-1.0501608849,-13.4609506136361
Guinea,2007,-1.2924504280,48.8599255662154
Guinea,1967,NULL,NULL
Guinea,2010,-1.2219388485,2.03312703131667
European Union,1966,NULL,NULL
Guinea,2013,-1.0497633219,9.66960375603874
European Union,1969,NULL,NULL
Guinea,2016,-0.9465404153,-2.25428523787833
Guinea,1974,NULL,NULL
European Union,1972,NULL,20.6643510169581
Guinea,2023,NULL,NULL
European Union,1979,NULL,20.884307606514
Guinea,1977,NULL,NULL
Guinea-Bissau,1962,NULL,NULL
Guinea,1980,NULL,NULL
European Union,1982,NULL,-3.56278668393787
Guinea-Bissau,1965,NULL,NULL
Guinea,1983,NULL,NULL
European Union,1985,NULL,2.85264646345027
Guinea-Bissau,1968,NULL,NULL
Guinea,1990,NULL,9.65126313221083
European Union,1988,NULL,9.78207855795932
European Union,1995,NULL,15.8324334011113
Guinea-Bissau,1975,NULL,10.3370104728987
Guinea,1993,NULL,-0.168176747542136
European Union,1998,NULL,3.05226743595231
Guinea-Bissau,1978,NULL,6.69354365659966
Guinea,1996,-0.9399415255,4.74476415070474
Guinea,2003,-0.8889013529,16.8206612615837
Guinea-Bissau,1981,NULL,39.834260778244
European Union,2001,NULL,1.61098939706804
Guinea,2006,-1.1215419769,43.6811815214519
Guinea-Bissau,1984,NULL,-15.3435738266653
European Union,2008,NULL,10.6458065775652
Guinea-Bissau,1991,NULL,5.40591075659324
Guinea,2009,-1.0962841511,-3.55066258331917
European Union,2011,NULL,8.30588776505273
Guinea,2012,-1.0556632280,12.5702401129592
Guinea-Bissau,1994,NULL,-0.532237274967847
European Union,2014,NULL,2.3306137229557
Guinea,2019,-0.9159014225,13.3746047091099
Guinea-Bissau,1997,NULL,-0.691061884468095
European Union,2017,NULL,6.31479462848123
Faroe Islands,1963,NULL,NULL
Guinea,2022,-1.0054149628,30.4963147164566
Guinea-Bissau,2000,-0.9153248072,65.3379589669627
Guinea-Bissau,1966,NULL,NULL
Faroe Islands,1966,NULL,11.1166610565208
Guinea-Bissau,2007,-1.2049456835,17.6487538021112
Guinea-Bissau,1969,NULL,NULL
Guinea-Bissau,2010,-1.1615570784,2.3794043895002
Faroe Islands,1973,NULL,35.1114538076624
Faroe Islands,1976,NULL,18.9380231604281
Guinea-Bissau,2013,-1.3415739536,5.7432374295174
Guinea-Bissau,1972,NULL,11.666373143406
Faroe Islands,1979,NULL,12.7529523542017
Guinea-Bissau,2016,-1.5863256454,12.4758251443897
Guinea-Bissau,1979,NULL,-3.36601436984739
Faroe Islands,1982,NULL,-2.67344122672636
Guinea-Bissau,2020,-1.3631352186,-0.547373006999536
Guinea-Bissau,2023,NULL,NULL
Faroe Islands,1989,NULL,-9.97768933095415
Guinea-Bissau,1982,NULL,6.97442431547177
Guyana,1963,NULL,-9.84441100444874
Guinea-Bissau,1985,NULL,3.88316209568857
Faroe Islands,1992,NULL,0.3758266740367
Guyana,1966,NULL,7.25517411526467
Guinea-Bissau,1988,NULL,-5.39486651032654
Guyana,1973,NULL,7.59218694898216
Guinea-Bissau,1995,NULL,7.78663791800942
Faroe Islands,1995,NULL,18.8029741971945
Guinea-Bissau,1998,-1.1220834255,-23.1216618632092
Guinea-Bissau,2001,NULL,5.8006240549603
Guyana,1976,NULL,-8.15528668549964
Guinea-Bissau,2004,-1.2745455503,11.43644473362
Faroe Islands,2002,NULL,9.89645979770745
Guinea-Bissau,2011,-1.1860452890,29.4089296984469
Faroe Islands,2005,NULL,2.02744803400013
Guinea-Bissau,2014,-1.5567119122,0.843927987046894
Guyana,1979,NULL,4.60676816281455
Guinea-Bissau,2017,-1.5974682570,14.5183528868168
Faroe Islands,2008,NULL,6.44962519067168
Guyana,1962,NULL,4.89642546107836
Guyana,1982,NULL,-15.4915432632804
Faroe Islands,2011,NULL,7.45964711737207
Guyana,1989,NULL,-8.2215099081682
Guyana,1969,NULL,8.50924918389554
Faroe Islands,2018,NULL,6.99796896257309
Guyana,1992,NULL,7.18441515658909
Guyana,1972,NULL,1.18098783512074
Faroe Islands,2021,NULL,12.0482089395165
Guyana,1975,NULL,14.0192374058703
Guyana,1995,NULL,14.9298600158487
Guyana,2002,-0.2615950704,1.96077937987795
Fiji,1961,NULL,4.14797949982811
Guyana,1978,NULL,12.7145016448831
Fiji,1968,NULL,2.66074242742951
Guyana,2005,-0.5582615733,4.7049376096705
Guyana,1985,NULL,3.623314088898
Guyana,2008,-0.5563146472,10.7732967574184
Fiji,1971,NULL,12.6755687960004
Guyana,1988,NULL,16.6975528822096
Fiji,1974,NULL,31.1389650312791
Guyana,2011,-0.6199422479,7.52922393038234
Guyana,1991,NULL,-12.1158174211075
Fiji,1977,NULL,3.59387958202024
Guyana,1994,NULL,19.1088537903924
Guyana,2018,-0.2499411255,0.831117587675702
Guyana,1998,-0.3524348736,-4.21915543932692
Fiji,1984,NULL,4.8896964168303
Guyana,2021,-0.1874440759,46.9746813789345
Fiji,1987,NULL,-8.70513264896956
Fiji,1990,NULL,13.0517094316347
Fiji,1993,NULL,6.76647710429394
Guyana,2001,NULL,-0.0702262578672267
Haiti,1961,NULL,-0.776469761394385
Fiji,2000,0.6305519342,-13.3357005945166
Haiti,1964,NULL,10.3084109938616
Fiji,2003,0.2760815322,25.485061965439
Guyana,2004,-0.4002682865,6.02242442836036
Haiti,1971,NULL,9.54106280193237
Fiji,2006,0.1841310412,3.21773293250427
Fiji,2013,0.1957071126,5.48686220794568
Guyana,2007,-0.5920171142,14.7554840899967
Haiti,1974,NULL,21.1226513059018
Guyana,2014,-0.7407178879,-0.96311703984995
Haiti,1977,NULL,7.73606370875996
Guyana,2017,-0.5313854814,5.92226303066908
Fiji,2016,0.3354429603,5.29065267183126
Haiti,1980,NULL,28.0584843644799
Guyana,2020,-0.1733618975,5.75010390895596
Haiti,1984,NULL,11.8625316580439
Fiji,2019,0.6880962849,-2.4548901448746
Haiti,1987,NULL,-11.682489777671
Guyana,2023,NULL,NULL
Haiti,1967,NULL,0.0475903679246298
Fiji,2022,0.3885704875,15.6781214673895
Haiti,1990,NULL,13.1584068488122
Haiti,1970,NULL,-15.4714727654394
Haiti,1993,NULL,-16.7857483922379
Haiti,1973,NULL,25.4839411170852
Finland,1961,NULL,13.3526669002507
Haiti,2000,-1.2016292810,64.0350381979172
Haiti,1976,NULL,28.9991194599354
Finland,1964,NULL,12.7903706005392
Haiti,1983,NULL,10.134305353008
Haiti,2003,-1.5848557949,-18.2714665168415
Finland,1971,NULL,10.3005637288602
Haiti,2006,-1.3264224529,8.65684720606527
Haiti,1986,NULL,15.3578209500843
Finland,1974,NULL,27.6107147777816
Haiti,1989,NULL,4.6794269357138
Haiti,2009,-1.0950695276,11.1573312499264
Finland,1977,NULL,5.18151280389312
Finland,1980,NULL,20.6452141832343
Finland,1987,NULL,24.5652443471878
Finland,1990,NULL,18.8437179128981
Finland,1993,NULL,-20.7214811514696
Finland,1996,2.2068724632,-1.53561595724892
Finland,2003,2.3741238117,22.2557087792114
Haiti,2016,-1.3541785479,-5.25502339708795
Finland,2006,2.4541108608,5.95639356307103
Haiti,1996,-1.1732771397,3.34851296759954
Finland,2009,2.2407186031,-11.2764970404972
Haiti,2019,-1.3468052149,-8.46004272694625
Finland,2016,2.1860520840,2.65929566953686
Haiti,1999,NULL,11.5422480694496
Haiti,2022,-1.4590376616,-2.98821371290115
Finland,2019,2.1140050888,-2.60894420449872
Haiti,2002,-1.5061753988,-1.99185259635825
Heavily indebted poor countries (HIPC),1962,NULL,5.13739015303622
Finland,2022,2.2469778061,-4.66169936001523
Fragile and conflict affected situations,1965,NULL,NULL
Haiti,2005,-1.3912842274,15.4876504872922
Fragile and conflict affected situations,1968,NULL,NULL
Heavily indebted poor countries (HIPC),1965,NULL,10.8707476754596
Fragile and conflict affected situations,1971,NULL,-0.108967232929322
Haiti,2012,-1.2406318188,5.3823666424378
Heavily indebted poor countries (HIPC),1968,NULL,4.18600271253956
Fragile and conflict affected situations,1974,NULL,52.7347993565748
Haiti,2015,-1.2583972216,-1.9624822512407
Heavily indebted poor countries (HIPC),1975,NULL,16.8323611767289
Fragile and conflict affected situations,1981,NULL,42.717994580459
Haiti,2018,-1.2855041027,8.68267383248414
Heavily indebted poor countries (HIPC),1978,NULL,17.7299873191063
Fragile and conflict affected situations,1984,NULL,-8.87561701479057
Haiti,2021,-1.4413589239,43.9005670874168
Fragile and conflict affected situations,1987,NULL,2.90526186073393
Heavily indebted poor countries (HIPC),1981,NULL,-0.205875505635532
Heavily indebted poor countries (HIPC),1963,NULL,7.53100637710867
Heavily indebted poor countries (HIPC),1984,NULL,4.20080579247603
Fragile and conflict affected situations,1990,NULL,44.8649641757242
Heavily indebted poor countries (HIPC),1966,NULL,8.14891839038363
Heavily indebted poor countries (HIPC),1991,NULL,9.04004081085911
Heavily indebted poor countries (HIPC),1969,NULL,7.56209058002719
Fragile and conflict affected situations,1997,NULL,11.6661923243327
Heavily indebted poor countries (HIPC),1994,NULL,-15.3033670588593
Heavily indebted poor countries (HIPC),1972,NULL,8.59666925468292
Fragile and conflict affected situations,2000,NULL,15.9604261644972
Heavily indebted poor countries (HIPC),1997,NULL,4.26018010560659
Heavily indebted poor countries (HIPC),2000,NULL,8.39617715448031
Heavily indebted poor countries (HIPC),1979,NULL,15.0633924697103
Heavily indebted poor countries (HIPC),2007,NULL,19.8932578224123
Fragile and conflict affected situations,2003,NULL,5.24483275126022
Heavily indebted poor countries (HIPC),2010,NULL,10.373254652318
Fragile and conflict affected situations,2010,NULL,18.5022385085501
Heavily indebted poor countries (HIPC),1982,NULL,-2.71522440513891
Heavily indebted poor countries (HIPC),2013,NULL,11.1687105963065
Fragile and conflict affected situations,2013,NULL,3.68367150306879
Heavily indebted poor countries (HIPC),2020,NULL,1.07826859681765
Fragile and conflict affected situations,2016,NULL,-5.72029674773595
Heavily indebted poor countries (HIPC),1985,NULL,-3.23339596654164
Heavily indebted poor countries (HIPC),2023,NULL,NULL
Fragile and conflict affected situations,2019,NULL,5.97277662103249
Heavily indebted poor countries (HIPC),1988,NULL,7.5281988742905
High income,1961,NULL,5.88787449818921
France,1965,NULL,8.0093290371335
Heavily indebted poor countries (HIPC),1995,NULL,16.7084413625778
High income,1964,NULL,9.15615010628771
France,1968,NULL,9.08816173771535
Heavily indebted poor countries (HIPC),1998,NULL,5.5195393516744
France,1971,NULL,11.7948822085547
High income,1968,NULL,8.43812900063858
High income,1971,NULL,11.0201633955575
France,1974,NULL,7.98844748718967
Heavily indebted poor countries (HIPC),2001,NULL,-2.80570931172625
France,1981,NULL,-12.2255301747195
High income,1974,NULL,12.7500264934305
Heavily indebted poor countries (HIPC),2004,NULL,15.1049070388924
High income,1977,NULL,13.2679183810024
France,1984,NULL,-5.21289778232891
Heavily indebted poor countries (HIPC),2008,NULL,18.9767177272122
High income,1984,NULL,4.29625734006584
France,1987,NULL,21.0899096223064
High income,1987,NULL,15.901596436303
Heavily indebted poor countries (HIPC),2011,NULL,12.0839681940245
High income,1990,NULL,12.2895067436076
France,1990,NULL,23.7968174750764
Heavily indebted poor countries (HIPC),2014,NULL,6.300902785401
High income,1993,NULL,0.81891806221977
France,1997,NULL,-9.51563831469343
Heavily indebted poor countries (HIPC),2017,NULL,10.6582844782136
High income,2000,NULL,2.0969060681278
High income,2003,NULL,12.0812642570075
High income,1962,NULL,7.94428932208919
France,2000,1.3217235804,-8.53979390869468
High income,2006,NULL,5.63491466890364
High income,1965,NULL,8.60458990415247
France,2003,1.3057560921,22.8542158361811
High income,2009,NULL,-6.34281610937792
High income,1972,NULL,16.0290482879608
High income,2016,NULL,2.1278692293796
France,2010,1.4877561331,-2.06226921922674
High income,1975,NULL,11.5750643601328
High income,2019,NULL,0.868494466051594
High income,1978,NULL,19.8813862131017
High income,2022,NULL,2.46319565670528
France,2013,1.3043773174,4.7772309264222
High income,1981,NULL,1.53880152397159
Honduras,1962,NULL,8.85738798427849
France,2016,1.3286675215,1.38470972832632
High income,1988,NULL,12.5878344425386
Honduras,1969,NULL,3.27768460111317
High income,1991,NULL,5.79162143061083
France,2019,1.2483280897,-2.22456703776284
Honduras,1972,NULL,9.84902216142271
High income,1994,NULL,7.23479544781446
French Polynesia,1963,NULL,NULL
Honduras,1975,NULL,8.65152583552327
High income,1997,NULL,-1.70620034312474
French Polynesia,1966,NULL,22.1627181147591
Honduras,1982,NULL,5.50480791144145
High income,2004,NULL,11.3529300320533
Honduras,1985,NULL,7.3812073850823
French Polynesia,1969,NULL,-6.41253471627267
High income,2007,NULL,9.49093000628702
French Polynesia,1976,NULL,6.07910792048026
Honduras,1988,NULL,-4.64911434767844
High income,2010,NULL,4.80695858919395
Honduras,1991,NULL,-5.57262507809207
French Polynesia,1979,NULL,20.8302377751467
French Polynesia,1982,NULL,0.0935371945890863
Honduras,1998,-1.0150811672,10.9679166228257
High income,2013,NULL,1.22670426534142
French Polynesia,1985,NULL,9.26174262033767
Honduras,2001,NULL,6.46372197091534
French Polynesia,1992,NULL,8.90615384973418
Honduras,2004,-0.9460818172,7.76278892487787
High income,2017,NULL,4.60877990707856
Honduras,2007,-0.7915433049,13.2244891221289
French Polynesia,1995,NULL,13.8969818575517
High income,2020,NULL,-2.44216812571928
Honduras,2014,-0.7871355414,6.79363640560337
French Polynesia,1998,NULL,3.72928349698081
High income,2023,NULL,NULL
Honduras,2017,-0.7392635942,6.53222810861897
French Polynesia,2001,NULL,-0.723273732077097
Honduras,1965,NULL,11.3019658643326
Honduras,2020,-0.9880523682,-5.03021562579739
French Polynesia,2005,NULL,2.53306171981123
Honduras,1968,NULL,8.14245688105437
French Polynesia,2008,NULL,7.62438909477274
Honduras,1971,NULL,1.10650069156293
"Hong Kong SAR, China",1962,NULL,16.5258173140032
French Polynesia,2011,NULL,1.92708970356439
Honduras,1978,NULL,85.5191548426708
French Polynesia,2014,NULL,1.99225662665165
"Hong Kong SAR, China",1965,NULL,10.3610043380852
Honduras,1981,NULL,1.90856175154228
French Polynesia,2021,NULL,6.18199425362437
"Hong Kong SAR, China",1968,NULL,0.909552478350327
Honduras,1984,NULL,9.79772630084191
"Hong Kong SAR, China",1975,NULL,7.02327104279715
Angola,1987,NULL,14.3071234319136
Honduras,1987,NULL,9.02972268386971
"Hong Kong SAR, China",1978,NULL,16.5127061029018
Honduras,1994,NULL,-5.77357254863774
"Hong Kong SAR, China",1981,NULL,7.59954228798107
Honduras,1997,NULL,10.0108947894396
Gabon,1962,NULL,9.04248957920638
"Hong Kong SAR, China",1988,NULL,17.9454484814678
Gabon,1969,NULL,8.03349828404101
Honduras,2000,-0.9698704481,12.0370263945161
"Hong Kong SAR, China",1991,NULL,15.6394168243312
"Hong Kong SAR, China",1994,NULL,12.8433883241095
Honduras,2003,-0.9744293094,4.73560502874775
Gabon,1972,NULL,12.7909178962184
Honduras,2010,-0.8891697526,8.58165207760262
"Hong Kong SAR, China",1997,NULL,11.0413231923437
"Hong Kong SAR, China",2004,1.8492742777,4.77998755963462
Honduras,2013,-0.9448737502,-0.155573923533455
Gabon,1975,NULL,39.7209161528318
"Hong Kong SAR, China",2007,1.9081778526,9.33240358109814
Gabon,1978,NULL,-14.9454529880572
Honduras,2016,-0.6790663004,3.51677692753805
"Hong Kong SAR, China",2010,1.9544177055,6.8166406813732
Gabon,1985,NULL,-6.22040667283883
Honduras,2023,NULL,NULL
"Hong Kong SAR, China",2013,1.6362370253,4.97584654982528
Gabon,1988,NULL,16.8415744115224
"Hong Kong SAR, China",1961,NULL,4.76114100929534
"Hong Kong SAR, China",2020,1.6169446707,-4.99384665703263
Gabon,1991,NULL,-9.22961739351537
"Hong Kong SAR, China",1964,NULL,14.0117032831338
"Hong Kong SAR, China",2023,NULL,NULL
Gabon,1998,-0.9952875376,-15.8330978456239
Hungary,1962,NULL,NULL
"Hong Kong SAR, China",1971,NULL,17.7657673628642
Gabon,2001,NULL,-1.12624233836752
"Hong Kong SAR, China",1974,NULL,16.918534467011
Hungary,1969,NULL,NULL
"Hong Kong SAR, China",1977,NULL,22.0797345373713
Hungary,1972,NULL,NULL
Gabon,2004,-0.8266500831,19.3233181017884
Hungary,1975,NULL,NULL
"Hong Kong SAR, China",1980,NULL,28.1258108607657
Hungary,1982,NULL,NULL
Gabon,2007,-1.1663317680,20.6031602655087
"Hong Kong SAR, China",1984,NULL,12.0511221629214
Hungary,1985,NULL,NULL
Gabon,2014,-0.6776356697,3.45664964863649
Gabon,2017,-0.8414995670,6.45753751039141
"Hong Kong SAR, China",1987,NULL,23.2438451151571
Hungary,1988,NULL,NULL
"Hong Kong SAR, China",1990,NULL,11.8309888339555
Gabon,2020,-0.8876427412,-9.24375347110295
Hungary,1991,NULL,NULL
"Hong Kong SAR, China",1993,NULL,15.4227597144001
Gabon,2023,NULL,NULL
Hungary,1998,0.7327109575,2.98080696915626
"Hong Kong SAR, China",2000,1.2928197384,3.55966910207298
Hungary,2001,NULL,13.8327077079139
"Gambia, The",1961,NULL,NULL
"Hong Kong SAR, China",2003,1.8001604080,-2.98367133915072
Hungary,2004,0.6651355624,22.0856489632759
"Gambia, The",1964,NULL,NULL
"Hong Kong SAR, China",2006,1.8571668863,6.59039599946256
"Gambia, The",1967,NULL,5.61594930616248
Hungary,2007,0.5952910781,21.1476143542977
"Hong Kong SAR, China",2009,1.8766952753,-2.38552634833099
Hungary,2014,0.1568340212,3.94263077636715
"Hong Kong SAR, China",2016,1.5169328451,3.70886598811655
"Gambia, The",1974,NULL,27.409081202481
Hungary,2017,0.0909996480,11.2762549953212
"Gambia, The",1977,NULL,23.0876904451515
"Hong Kong SAR, China",2019,1.6527823210,0.37140520525301
Hungary,2020,0.0697603375,-4.14177824544047
"Hong Kong SAR, China",2022,1.6106461287,-2.45934504038893
"Gambia, The",1980,NULL,16.4019282571593
Hungary,2023,NULL,NULL
Hungary,1963,NULL,NULL
IBRD only,1962,NULL,1.41922864568813
"Gambia, The",1983,NULL,-1.20433291170363
Hungary,1966,NULL,NULL
"Gambia, The",1990,NULL,11.6019016168924
"Gambia, The",1993,NULL,5.71038768669766
"Gambia, The",1996,-0.3741952181,7.91851935568763
IBRD only,1965,NULL,9.60009338757747
Hungary,1973,NULL,NULL
"Gambia, The",2003,-0.1765450388,-15.7715441419726
IBRD only,1968,NULL,5.19493658089027
Hungary,1976,NULL,NULL
"Gambia, The",2006,-0.7299442887,2.56995512905263
IBRD only,1971,NULL,8.41862237161636
"Gambia, The",2009,-0.5572905540,-7.14731802436854
"Gambia, The",2012,-0.6532317400,0.376765002023475
IBRD only,1978,NULL,15.6490575710619
"Gambia, The",2019,-0.4082887471,8.55574420094207
IBRD only,1981,NULL,5.85037385338002
"Gambia, The",2022,-0.2784274817,7.29879096021712
IBRD only,1984,NULL,2.74129655207602
Hungary,1979,NULL,NULL
Georgia,1961,NULL,NULL
IBRD only,1991,NULL,-3.27343070104364
Hungary,1986,NULL,NULL
Georgia,1964,NULL,NULL
IBRD only,1994,NULL,4.33371606152242
Hungary,1989,NULL,NULL
IBRD only,1997,NULL,6.06494921308007
Georgia,1967,NULL,NULL
Hungary,1992,NULL,11.4434731078954
Georgia,1974,NULL,NULL
IBRD only,2000,NULL,8.83091340864233
Hungary,1995,NULL,7.5498019687363
IBRD only,2007,NULL,24.1674307353533
Georgia,1977,NULL,NULL
Hungary,2002,0.5740146637,25.7840621903233
IBRD only,2010,NULL,21.5726122184679
Georgia,1980,NULL,NULL
Hungary,2005,0.6255322695,8.73056392097567
IBRD only,2013,NULL,5.47708403563789
IBRD only,2016,NULL,0.734960148878022
Hungary,2008,0.4340970218,12.9391053488194
IBRD only,2023,NULL,NULL
Georgia,1983,NULL,NULL
Iceland,1966,NULL,20.0877188533636
Hungary,2011,0.3326495588,7.38935979293306
Georgia,1990,NULL,NULL
Iceland,1969,NULL,-12.5822538885879
Georgia,1993,NULL,-27.579045664911
Hungary,2018,0.0557929799,12.1956410366491
Iceland,1972,NULL,25.2742613777532
